Date,StockCode,StockName,EntrySignal,SignalGrade,SignalStrength,SignalReason,EntryPrice,StopLoss,Target1,Target2,RiskReward,Outcome,ExitPrice,ReturnPct,HitType,VolumeSurge,MarketPhase
2026-02-20,AADI,Adaro Andalan Indonesia Tbk.,BUY - AKUMULASI,B,68,NonReg 11.5% | Avg Rp18jt,9325.0,9045.0,9605.0,9884.0,2.0,LOSS,9045.0,-3.0026809651474533,STOP_LOSS,1.043243395306385,Trending Up
2026-02-20,TLKM,Telkom Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,56,NonReg 10.8% | Avg Rp17jt | Asing: NET BUY,3480.0,3376.0,3584.0,3689.0,2.0,WIN,3550.0,2.0114942528735633,CLOSE,0.6924835324595267,Trending Up
2026-02-20,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,48,NonReg 79.5% | Avg Rp11jt | Asing: NET BUY,2260.0,2192.0,2328.0,2396.0,2.0,WIN,2328.0,3.0088495575221237,TARGET1,0.6026317902597663,Trending Up
2026-02-20,PBSA,Paramita Bangun Sarana Tbk.,BUY - REVERSAL,C,27,Dip -1.1% | Pos 45/100,1385.0,1316.0,1427.0,1468.0,1.2,LOSS,1316.0,-4.981949458483754,STOP_LOSS,0.9161701880322008,Trending Up
2026-02-20,ASII,Astra International Tbk.,BUY - AKUMULASI,B,60,NonReg 13.3% | Avg Rp25jt | Asing: NET BUY,6550.0,6354.0,6746.0,6943.0,2.0,WIN,6625.0,1.1450381679389312,CLOSE,0.7837054741938473,Trending Up
2026-02-20,MSIN,MNC Digital Entertainment Tbk.,BUY - AKUMULASI,C,42,NonReg 127.0% | Avg Rp6jt | Asing: NET BUY,510.0,495.0,525.0,541.0,2.0,LOSS,495.0,-2.941176470588235,STOP_LOSS,0.5550136622920739,Trending Up
2026-02-20,BBTN,Bank Tabungan Negara (Persero) Tbk.,BUY - AKUMULASI,C,43,NonReg 79.6% | Avg Rp7jt | Asing: NET BUY,1365.0,1324.0,1406.0,1447.0,2.0,WIN,1380.0,1.098901098901099,CLOSE,0.2753074124423752,Trending Up
2026-02-20,AMRT,Sumber Alfaria Trijaya Tbk.,BUY - REVERSAL,A,78,Dip -4.5% | Pos 4/100 | Vol 3.1x,1815.0,1724.0,1869.0,1924.0,1.2,LOSS,1800.0,-0.8264462809917356,CLOSE,3.085889189358607,Sideways
2026-02-23,NSSS,Nusantara Sawit Sejahtera Tbk.,BUY - AKUMULASI,B,52,NonReg 34.4% | Avg Rp6jt | Asing: NET BUY,1190.0,1154.0,1226.0,1261.0,2.0,LOSS,1154.0,-3.0252100840336134,STOP_LOSS,0.8995334628643765,Trending Up
2026-02-23,BRPT,Barito Pacific Tbk.,BUY - AKUMULASI,C,43,NonReg 6.1% | Avg Rp10jt | Asing: NET BUY,2140.0,2076.0,2204.0,2268.0,2.0,LOSS,2076.0,-2.990654205607477,STOP_LOSS,0.774990615563448,Trending Up
2026-02-23,KLBF,Kalbe Farma Tbk.,BUY - AKUMULASI,B,62,NonReg 13.5% | Avg Rp6jt | Asing: NET BUY,1080.0,1048.0,1112.0,1145.0,2.0,LOSS,1060.0,-1.8518518518518516,CLOSE,1.5879385204257925,Trending Down
2026-02-23,CPIN,Charoen Pokphand Indonesia Tbk,BUY - AKUMULASI,B,62,NonReg 73.5% | Avg Rp6jt | Asing: NET BUY,4430.0,4297.0,4563.0,4696.0,2.0,LOSS,4360.0,-1.580135440180587,CLOSE,1.226255262200137,Trending Down
2026-02-23,SAME,Sarana Meditama Metropolitan Tbk.,BUY - REVERSAL,C,40,Dip -2.2% | Pos 83/100 | Vol 2.2x,356.0,338.0,367.0,377.0,1.2,LOSS,344.0,-3.3707865168539324,CLOSE,2.158646581290595,Trending Up
2026-02-23,MSJA,Multi Spunindo Jaya Tbk.,BUY - AKUMULASI,C,42,NonReg 153.9% | Avg Rp6jt | Asing: NET BUY,406.0,394.0,418.0,430.0,2.0,WIN,430.0,5.911330049261084,TARGET2,0.6939717210019067,Sideways
2026-02-23,CMRY,Cisarua Mountain Dairy Tbk.,BUY - AKUMULASI,C,41,NonReg 561.5% | Avg Rp5jt,5300.0,5141.0,5459.0,5618.0,2.0,LOSS,5200.0,-1.8867924528301887,CLOSE,0.261617169952583,Trending Down
2026-02-23,GPSO,Geoprima Solusi Tbk.,BUY - REVERSAL,A,71,Dip -3.3% | Pos 19/100 | Vol 3.0x,466.0,443.0,480.0,494.0,1.2,LOSS,456.0,-2.1459227467811157,CLOSE,3.001731065425568,Trending Up
2026-02-23,BBTN,Bank Tabungan Negara (Persero) Tbk.,BUY - AKUMULASI,C,42,NonReg 74.9% | Avg Rp6jt | Asing: NET BUY,1380.0,1339.0,1421.0,1463.0,2.0,WIN,1380.0,0.0,CLOSE,0.29765773605789986,Trending Up
2026-02-23,SMRA,Summarecon Agung Tbk.,BUY - AKUMULASI,B,46,NonReg 3.7% | Avg Rp6jt | Asing: NET BUY,390.0,378.0,402.0,413.0,2.0,LOSS,384.0,-1.5384615384615385,CLOSE,1.2438454095012974,Sideways
2026-02-23,MSIN,MNC Digital Entertainment Tbk.,BUY - AKUMULASI,C,44,NonReg 5.1% | Avg Rp7jt | Asing: NET BUY,510.0,495.0,525.0,541.0,2.0,LOSS,495.0,-2.941176470588235,STOP_LOSS,0.8360550690934797,Trending Up
2026-02-24,ASII,Astra International Tbk.,BUY - AKUMULASI,A,80,NonReg 14.7% | Avg Rp22jt | Asing: NET BUY,6550.0,6354.0,6746.0,6943.0,2.0,WIN,6650.0,1.5267175572519083,CLOSE,1.5105737728365727,Trending Down
2026-02-24,AMRT,Sumber Alfaria Trijaya Tbk.,BUY - AKUMULASI,B,63,NonReg 26.5% | Avg Rp6jt | Asing: NET BUY,1785.0,1731.0,1839.0,1892.0,2.0,LOSS,1735.0,-2.801120448179272,CLOSE,1.261320236928907,Trending Down
2026-02-24,PGAS,Perusahaan Gas Negara (Persero) Tbk.,BUY - AKUMULASI,B,52,NonReg 15.2% | Avg Rp6jt | Asing: NET BUY,2250.0,2182.0,2318.0,2385.0,2.0,WIN,2318.0,3.022222222222222,TARGET1,1.0463642151192132,Trending Up
2026-02-24,MEDC,Medco Energi Internasional Tbk.,BUY - AKUMULASI,B,49,NonReg 587.0% | Avg Rp11jt | Asing: NET BUY,1685.0,1634.0,1736.0,1786.0,2.0,WIN,1736.0,3.0267062314540056,TARGET1,0.8405697045966648,Trending Up
2026-02-24,BBCA,Bank Central Asia Tbk.,BUY - AKUMULASI,B,60,NonReg 26.8% | Avg Rp33jt | Asing: NET BUY,7225.0,7008.0,7442.0,7658.0,2.0,WIN,7325.0,1.384083044982699,CLOSE,0.8635264749815608,Trending Down
2026-02-24,CBDK,Bangun Kosambi Sukses Tbk.,BUY - AKUMULASI,B,59,NonReg 125.8% | Avg Rp11jt,5900.0,5723.0,6077.0,6254.0,2.0,LOSS,5850.0,-0.847457627118644,CLOSE,1.073387078227303,Trending Down
2026-02-24,BRMS,Bumi Resources Minerals Tbk.,BUY - REVERSAL,A,76,Dip -4.7% | Pos 0/100 | Vol 1.3x,1010.0,960.0,1040.0,1071.0,1.2,LOSS,980.0,-2.9702970297029703,CLOSE,1.336355058591025,Sideways
2026-02-24,NSSS,Nusantara Sawit Sejahtera Tbk.,BUY - AKUMULASI,C,42,NonReg 18.8% | Avg Rp6jt | Asing: NET BUY,1150.0,1116.0,1184.0,1219.0,2.0,LOSS,1116.0,-2.9565217391304346,STOP_LOSS,0.7802678582628657,Trending Up
2026-02-24,ADMR,Alamtri Minerals Indonesia Tbk.,BUY - REVERSAL,C,34,Dip -3.3% | Pos 68/100,2020.0,1943.0,2081.0,2141.0,1.57,WIN,2141.0,5.99009900990099,TARGET2,0.8855029487311531,Trending Up
2026-02-24,JSMR,Jasa Marga (Persero) Tbk.,BUY - REVERSAL,B,49,Dip -1.3% | Pos 15/100,3740.0,3701.0,3852.0,3964.0,5.68,WIN,3780.0,1.06951871657754,CLOSE,0.8840714557023523,Trending Up
2026-02-24,SUPA,Super Bank Indonesia Tbk.,BUY - REVERSAL,B,50,Dip -4.7% | Pos 46/100 | Vol 1.2x,1020.0,972.0,1051.0,1081.0,1.28,WIN,1051.0,3.0392156862745097,TARGET1,1.1925913799198533,Trending Up
2026-02-24,TPIA,Chandra Asri Pacific Tbk.,BUY - AKUMULASI,C,40,NonReg 3.2% | Avg Rp11jt | Asing: NET BUY,7200.0,6984.0,7416.0,7632.0,2.0,LOSS,6984.0,-3.0,STOP_LOSS,1.0010552132378545,Trending Down
2026-02-24,INTP,Indocement Tunggal Prakarsa Tbk.,BUY - AKUMULASI,B,50,NonReg 3.3% | Avg Rp11jt,6475.0,6281.0,6669.0,6864.0,2.0,WIN,6500.0,0.3861003861003861,CLOSE,2.100542467451953,Trending Down
2026-02-24,PTBA,Bukit Asam (Persero) Tbk.,BUY - REVERSAL,C,27,Dip -1.5% | Pos 46/100,2590.0,2551.0,2668.0,2745.0,3.94,WIN,2630.0,1.5444015444015444,CLOSE,0.8400856779631609,Trending Up
2026-02-25,SUPA,Super Bank Indonesia Tbk.,BUY - AKUMULASI,C,42,NonReg 403.2% | Avg Rp6jt | Asing: NET BUY,1060.0,1028.0,1092.0,1124.0,2.0,LOSS,1028.0,-3.018867924528302,STOP_LOSS,0.7522288434403218,Trending Up
2026-02-25,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,A,76,NonReg 20.4% | Avg Rp17jt | Asing: NET BUY,3820.0,3705.0,3935.0,4049.0,2.0,LOSS,3705.0,-3.0104712041884816,STOP_LOSS,1.1669904565251983,Trending Up
2026-02-25,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,C,44,NonReg 2120.3% | Avg Rp8jt | Asing: NET BUY,2220.0,2153.0,2287.0,2353.0,2.0,LOSS,2153.0,-3.0180180180180183,STOP_LOSS,0.45902569371509677,Trending Up
2026-02-25,PANI,Pantai Indah Kapuk Dua Tbk.,BUY - AKUMULASI,B,46,NonReg 1897.1% | Avg Rp9jt,9900.0,9603.0,10197.0,10494.0,2.0,LOSS,9603.0,-3.0,STOP_LOSS,0.6083196632631737,Trending Down
2026-02-25,BBCA,Bank Central Asia Tbk.,BUY - AKUMULASI,B,60,NonReg 13.9% | Avg Rp37jt | Asing: NET BUY,7325.0,7105.0,7545.0,7764.0,2.0,LOSS,7300.0,-0.3412969283276451,CLOSE,0.7545369463052402,Trending Down
2026-02-25,BBTN,Bank Tabungan Negara (Persero) Tbk.,BUY - AKUMULASI,B,59,NonReg 18.8% | Avg Rp11jt | Asing: NET BUY,1395.0,1353.0,1437.0,1479.0,2.0,WIN,1405.0,0.7168458781362007,CLOSE,1.1484987308232961,Trending Up
2026-02-25,MEDC,Medco Energi Internasional Tbk.,BUY - AKUMULASI,C,40,NonReg 5.0% | Avg Rp13jt | Asing: NET BUY,1730.0,1678.0,1782.0,1834.0,2.0,LOSS,1678.0,-3.005780346820809,STOP_LOSS,0.5945362611852263,Trending Up
2026-02-25,PBSA,Paramita Bangun Sarana Tbk.,BUY - AKUMULASI,B,51,NonReg 17.0% | Avg Rp5jt,1325.0,1285.0,1365.0,1404.0,2.0,LOSS,1285.0,-3.018867924528302,STOP_LOSS,1.2654706042129122,Trending Down
2026-02-25,AMMN,Amman Mineral Internasional Tbk.,BUY - REVERSAL,B,52,Dip -2.0% | Pos 0/100,7300.0,6982.0,7519.0,7738.0,1.38,WIN,7300.0,0.0,CLOSE,0.860704880730192,Sideways
2026-02-25,IRSX,Folago Global Nusantara Tbk.,BUY - AKUMULASI,C,34,NonReg 3.4% | Avg Rp6jt | Asing: NET BUY,635.0,616.0,654.0,673.0,2.0,LOSS,616.0,-2.9921259842519685,STOP_LOSS,0.9406600219371453,Trending Up
2026-02-25,BBNI,Bank Negara Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,63,NonReg 3.6% | Avg Rp25jt | Asing: NET BUY,4500.0,4365.0,4635.0,4770.0,2.0,LOSS,4460.0,-0.8888888888888888,CLOSE,1.2928618263584666,Trending Down
2026-02-25,ASII,Astra International Tbk.,BUY - AKUMULASI,B,67,NonReg 4.4% | Avg Rp31jt | Asing: NET BUY,6650.0,6450.0,6850.0,7049.0,2.0,WIN,6725.0,1.1278195488721803,CLOSE,1.276421633035944,Trending Down
2026-02-25,JSMR,Jasa Marga (Persero) Tbk.,BUY - AKUMULASI,C,41,NonReg 17.7% | Avg Rp5jt | Asing: NET BUY,3780.0,3667.0,3893.0,4007.0,2.0,LOSS,3730.0,-1.3227513227513228,CLOSE,0.4767061797900762,Sideways
2026-02-26,AMRT,Sumber Alfaria Trijaya Tbk.,BUY - AKUMULASI,C,41,NonReg 11.1% | Avg Rp5jt | Asing: NET BUY,1720.0,1668.0,1772.0,1823.0,2.0,LOSS,1670.0,-2.9069767441860463,CLOSE,0.9317718525638573,Trending Down
2026-02-26,BMRI,Bank Mandiri (Persero) Tbk.,BUY - AKUMULASI,B,60,NonReg 50.4% | Avg Rp25jt | Asing: NET BUY,5325.0,5165.0,5485.0,5644.0,2.0,LOSS,5275.0,-0.9389671361502347,CLOSE,0.7857656492120778,Trending Up
2026-02-26,ASII,Astra International Tbk.,BUY - AKUMULASI,B,59,NonReg 38.2% | Avg Rp19jt | Asing: NET BUY,6725.0,6523.0,6927.0,7128.0,2.0,LOSS,6675.0,-0.7434944237918215,CLOSE,0.8112633375213307,Sideways
2026-02-26,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,58,NonReg 42.6% | Avg Rp11jt | Asing: NET BUY,2320.0,2250.0,2390.0,2459.0,2.0,LOSS,2310.0,-0.43103448275862066,CLOSE,1.1124462166464404,Trending Up
2026-02-26,MTEL,Dayamitra Telekomunikasi Tbk.,BUY - AKUMULASI,B,65,NonReg 118.4% | Avg Rp9jt,535.0,519.0,551.0,567.0,2.0,LOSS,525.0,-1.8691588785046727,CLOSE,2.735335650948259,Sideways
2026-02-26,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,60,NonReg 11.1% | Avg Rp22jt | Asing: NET BUY,3950.0,3832.0,4068.0,4187.0,2.0,LOSS,3910.0,-1.0126582278481013,CLOSE,0.8033599558268774,Trending Up
2026-02-26,PWON,Pakuwon Jati Tbk.,BUY - MOMENTUM,B,65,Naik +0.5% | Vol 2.5x | Fase: Sideways,372.0,362.0,383.0,391.0,1.93,LOSS,366.0,-1.6129032258064515,CLOSE,2.4558738229484156,Sideways
2026-02-27,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,59,NonReg 246.0% | Avg Rp20jt | Asing: NET BUY,2310.0,2241.0,2379.0,2449.0,2.0,LOSS,2241.0,-2.987012987012987,STOP_LOSS,0.8442626787055545,Trending Up
2026-02-27,JSMR,Jasa Marga (Persero) Tbk.,BUY - AKUMULASI,C,42,NonReg 195.6% | Avg Rp6jt,3700.0,3589.0,3811.0,3922.0,2.0,LOSS,3589.0,-3.0,STOP_LOSS,0.8164470511364521,Sideways
2026-02-27,ASII,Astra International Tbk.,BUY - AKUMULASI,A,78,NonReg 6.6% | Avg Rp38jt | Asing: NET BUY,6675.0,6475.0,6875.0,7076.0,2.0,LOSS,6475.0,-2.9962546816479403,STOP_LOSS,1.7977175895348405,Trending Down
2026-02-27,TRIN,Perintis Triniti Properti Tbk.,BUY - AKUMULASI,C,42,NonReg 34.3% | Avg Rp6jt | Asing: NET BUY,1020.0,989.0,1051.0,1081.0,2.0,LOSS,989.0,-3.0392156862745097,STOP_LOSS,0.4965666366060562,Sideways
2026-02-27,BRMS,Bumi Resources Minerals Tbk.,BUY - AKUMULASI,B,55,NonReg 21.3% | Avg Rp16jt | Asing: NET BUY,970.0,941.0,999.0,1028.0,2.0,WIN,1028.0,5.979381443298969,TARGET2,0.9174312514065748,Trending Down
2026-02-27,BREN,Barito Renewables Energy Tbk.,BUY - BREAKOUT,A,89,Naik +4.8% | Vol 4.7x | Fase: Trending Down,8225.0,7896.0,8554.0,8801.0,1.75,LOSS,7896.0,-4.0,STOP_LOSS,4.662798460134849,Trending Down
2026-02-27,UNTR,United Tractors Tbk.,BUY - AKUMULASI,A,80,NonReg 10.4% | Avg Rp21jt | Asing: NET BUY,28600.0,27742.0,29458.0,30316.0,2.0,WIN,28700.0,0.34965034965034963,CLOSE,2.0386131420267963,Trending Up
2026-02-27,BRIS,Bank Syariah Indonesia Tbk.,BUY - AKUMULASI,C,43,NonReg 25.2% | Avg Rp6jt | Asing: NET BUY,2360.0,2289.0,2431.0,2502.0,2.0,LOSS,2289.0,-3.0084745762711864,STOP_LOSS,0.6645661628172134,Sideways
2026-02-27,SMGR,Semen Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,45,NonReg 7.9% | Avg Rp8jt,2920.0,2832.0,3008.0,3095.0,2.0,LOSS,2832.0,-3.0136986301369864,STOP_LOSS,0.40621058027053525,Sideways
2026-02-27,MORA,Mora Telematika Indonesia Tbk.,BUY - AKUMULASI,B,60,NonReg 8.8% | Avg Rp61jt | Asing: NET BUY,6250.0,6062.0,6438.0,6625.0,2.0,LOSS,6062.0,-3.008,STOP_LOSS,0.8683916062477965,Trending Down
2026-02-27,AVIA,Avia Avian Tbk.,BUY - REVERSAL,C,34,Dip -1.8% | Pos 57/100 | Vol 1.3x,440.0,428.0,453.0,466.0,2.24,LOSS,428.0,-2.727272727272727,STOP_LOSS,1.2671748508604979,Sideways
2026-02-27,NSSS,Nusantara Sawit Sejahtera Tbk.,BUY - AKUMULASI,C,42,NonReg 88.7% | Avg Rp6jt | Asing: NET BUY,1115.0,1082.0,1148.0,1182.0,2.0,LOSS,1082.0,-2.9596412556053813,STOP_LOSS,0.4634972308964497,Trending Up
2026-02-27,GGRM,Gudang Garam Tbk.,BUY - BREAKOUT,A,99,Naik +8.5% | Vol 3.4x | Fase: Trending Down,17300.0,16608.0,17992.0,18511.0,1.75,LOSS,16608.0,-4.0,STOP_LOSS,3.419655782531768,Trending Down
2026-02-27,PSKT,Red Planet Indonesia Tbk.,BUY - AKUMULASI,C,41,NonReg 7.3% | Avg Rp5jt | Asing: NET BUY,282.0,274.0,290.0,299.0,2.0,LOSS,274.0,-2.8368794326241136,STOP_LOSS,0.44742282775817993,Trending Down
2026-03-02,ASII,Astra International Tbk.,BUY - AKUMULASI,B,61,NonReg 4.8% | Avg Rp14jt | Asing: NET BUY,6300.0,6111.0,6489.0,6678.0,2.0,LOSS,6275.0,-0.3968253968253968,CLOSE,1.3706507665723742,Sideways
2026-03-02,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,69,NonReg 8.5% | Avg Rp20jt | Asing: NET BUY,3820.0,3705.0,3935.0,4049.0,2.0,LOSS,3770.0,-1.3089005235602094,CLOSE,1.020963392581365,Trending Up
2026-03-02,CYBR,ITSEC Asia Tbk.,BUY - REVERSAL,B,66,Dip -3.3% | Pos 0/100 | Vol 1.2x,1450.0,1392.0,1494.0,1537.0,1.5,LOSS,1445.0,-0.3448275862068966,CLOSE,1.2204884421850544,Trending Up
2026-03-03,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,46,NonReg 11.9% | Avg Rp9jt | Asing: NET BUY,2290.0,2221.0,2359.0,2427.0,2.0,LOSS,2221.0,-3.0131004366812224,STOP_LOSS,0.7949931081233759,Sideways
2026-03-03,TLKM,Telkom Indonesia (Persero) Tbk.,BUY - AKUMULASI,A,80,NonReg 17.2% | Avg Rp27jt | Asing: NET BUY,3450.0,3346.0,3554.0,3657.0,2.0,LOSS,3346.0,-3.0144927536231885,STOP_LOSS,1.3453380193448166,Trending Down
2026-03-03,CBDK,Bangun Kosambi Sukses Tbk.,BUY - AKUMULASI,B,46,NonReg 814.9% | Avg Rp10jt,5300.0,5141.0,5459.0,5618.0,2.0,LOSS,5141.0,-3.0,STOP_LOSS,0.8156851890787055,Trending Down
2026-03-03,CUAN,Petrindo Jaya Kreasi Tbk.,BUY - AKUMULASI,B,45,NonReg 8.3% | Avg Rp8jt | Asing: NET BUY,1450.0,1406.0,1494.0,1537.0,2.0,LOSS,1406.0,-3.0344827586206895,STOP_LOSS,0.7168614524551509,Trending Down
2026-03-03,PANI,Pantai Indah Kapuk Dua Tbk.,BUY - AKUMULASI,B,57,NonReg 1263.0% | Avg Rp10jt | Asing: NET BUY,8825.0,8560.0,9090.0,9354.0,2.0,LOSS,8560.0,-3.002832861189802,STOP_LOSS,1.1528028279104494,Trending Down
2026-03-03,ICBP,Indofood CBP Sukses Makmur Tbk.,BUY - AKUMULASI,B,45,NonReg 76.6% | Avg Rp9jt,7700.0,7469.0,7931.0,8162.0,2.0,LOSS,7469.0,-3.0,STOP_LOSS,0.6026054554871382,Trending Down
2026-03-03,ATAP,Trimitra Prawara Goldland Tbk.,BUY - AKUMULASI,C,42,NonReg 10.7% | Avg Rp6jt | Asing: NET BUY,810.0,786.0,834.0,859.0,2.0,WIN,834.0,2.9629629629629632,TARGET1,0.6585886780428087,Trending Down
2026-03-03,ENRG,Energi Mega Persada Tbk.,BUY - AKUMULASI,B,59,NonReg 5.1% | Avg Rp11jt | Asing: NET BUY,2130.0,2066.0,2194.0,2258.0,2.0,WIN,2258.0,6.009389671361502,TARGET2,1.3693954950632026,Trending Up
2026-03-03,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,C,33,NonReg 4.1% | Avg Rp10jt | Asing: NET BUY,6400.0,6208.0,6592.0,6784.0,2.0,LOSS,6208.0,-3.0,STOP_LOSS,0.29532128359423987,Trending Down
2026-03-04,UANG,Pakuan Tbk.,BUY - AKUMULASI,B,51,NonReg 199.3% | Avg Rp5jt,4120.0,3996.0,4244.0,4367.0,2.0,WIN,4367.0,5.995145631067961,TARGET2,1.0363486162742668,Sideways
2026-03-04,AUTO,Astra Otoparts Tbk.,BUY - AKUMULASI,B,66,NonReg 18.8% | Avg Rp9jt | Asing: NET BUY,2750.0,2668.0,2832.0,2915.0,2.0,WIN,2780.0,1.090909090909091,CLOSE,1.339225147449488,Trending Up
2026-03-04,ASII,Astra International Tbk.,BUY - AKUMULASI,B,60,NonReg 6.7% | Avg Rp14jt | Asing: NET BUY,6150.0,5966.0,6334.0,6519.0,2.0,WIN,6334.0,2.991869918699187,TARGET1,1.0680480187408161,Trending Down
